image_id,x_1,y_1,width,height,class_id
098428.jpg,260,1,203,281,1
098446.jpg,50,78,112,155,1
098518.jpg,28,62,104,144,1
098574.jpg,110,93,159,220,1
098583.jpg,103,111,211,292,1
098718.jpg,80,59,104,144,1
098745.jpg,193,164,120,166,1
098757.jpg,78,44,120,166,1
098793.jpg,62,51,78,108,1
098831.jpg,83,108,174,241,1
098838.jpg,98,71,203,281,1
098912.jpg,60,51,81,112,1
098987.jpg,104,84,151,209,1
098990.jpg,130,82,234,324,1
098992.jpg,175,110,283,392,1
099012.jpg,95,76,99,137,1
099076.jpg,586,343,783,1084,1
099147.jpg,1499,74,338,468,1
099180.jpg,73,93,211,292,1
099246.jpg,385,180,434,601,1
099278.jpg,72,92,229,317,1
099279.jpg,82,62,187,259,1
099311.jpg,85,72,117,162,1
099367.jpg,525,69,164,227,1
099387.jpg,611,63,260,360,1
099422.jpg,121,79,187,259,1
099431.jpg,75,37,146,202,1
099496.jpg,72,63,151,209,1
099517.jpg,36,61,86,119,1
099564.jpg,55,107,179,248,1
099639.jpg,38,39,42,58,1
099764.jpg,122,94,200,277,1
099769.jpg,49,115,185,256,1
099777.jpg,52,52,94,130,1
099801.jpg,191,29,104,144,1
099826.jpg,150,117,257,356,1
099877.jpg,641,142,234,324,1
100023.jpg,135,97,125,173,1
100079.jpg,108,57,73,101,1
100096.jpg,253,244,198,274,1
100114.jpg,178,41,78,108,1
100122.jpg,153,152,390,540,1
100163.jpg,24,27,117,162,1
100175.jpg,92,53,127,176,1
100190.jpg,192,62,198,274,1
100195.jpg,74,22,117,162,1
100216.jpg,107,36,60,83,1
100232.jpg,55,31,164,252,1
100403.jpg,80,90,195,270,1
100409.jpg,98,66,161,223,1
100432.jpg,328,156,265,367,1
100434.jpg,249,162,309,428,1
100465.jpg,115,36,83,115,1
100538.jpg,128,89,101,140,1
100554.jpg,102,79,260,360,1
100666.jpg,72,37,213,293,1
100679.jpg,65,70,153,212,1
100711.jpg,60,52,86,119,1
100846.jpg,234,86,104,144,1
100877.jpg,86,90,245,349,1
100916.jpg,54,22,107,148,1
101009.jpg,259,407,460,637,1
101062.jpg,60,48,114,158,1
101084.jpg,137,33,65,90,1
101103.jpg,102,91,140,194,1
101154.jpg,677,190,619,857,1
101177.jpg,143,131,135,187,1
101180.jpg,115,111,276,382,1
101221.jpg,35,58,166,230,1
101241.jpg,105,21,140,194,1
101345.jpg,438,224,364,504,1
101391.jpg,94,92,221,306,1
101464.jpg,68,87,224,310,1
101557.jpg,105,66,166,230,1
101561.jpg,388,43,169,234,1
101582.jpg,239,81,252,349,1
101606.jpg,42,31,107,148,1
101642.jpg,35,89,114,158,1
101708.jpg,143,65,117,162,1
101763.jpg,97,59,117,162,1
101783.jpg,1012,118,151,209,1
101817.jpg,258,67,161,223,1
101851.jpg,252,314,655,907,1
102038.jpg,272,143,494,622,1
102093.jpg,91,181,380,526,1
102106.jpg,65,91,172,238,1
102185.jpg,78,65,156,216,1
102241.jpg,130,52,161,223,1
102292.jpg,18,68,244,338,1
102367.jpg,232,102,250,346,1
102378.jpg,197,39,101,140,1
102420.jpg,53,50,101,140,1
102625.jpg,141,17,120,166,1
102634.jpg,180,251,268,371,1
102645.jpg,216,98,65,90,1
102698.jpg,143,42,140,194,1
102709.jpg,24,36,166,230,1
102747.jpg,133,32,70,97,1
102821.jpg,145,112,156,216,1
102865.jpg,153,155,161,223,1
102867.jpg,439,81,179,248,1
102878.jpg,63,104,159,220,1
102913.jpg,16,22,107,148,1
102935.jpg,220,27,120,166,1
102936.jpg,100,23,200,277,1
103099.jpg,443,105,382,529,1
103146.jpg,118,76,91,126,1
103250.jpg,81,85,172,238,1
103262.jpg,134,140,419,580,1
103311.jpg,215,115,419,580,1
103410.jpg,109,70,148,205,1
103415.jpg,36,132,359,497,1
103439.jpg,139,28,94,130,1
103457.jpg,385,355,404,666,1
103464.jpg,158,106,257,340,1
103504.jpg,155,15,205,267,1
103510.jpg,52,49,172,238,1
103525.jpg,110,74,107,148,1
103560.jpg,159,134,247,342,1
103564.jpg,215,85,135,187,1
103567.jpg,624,484,827,1145,1
103579.jpg,28,70,250,346,1
103602.jpg,120,87,200,277,1
103631.jpg,99,9,94,130,1
103643.jpg,38,34,125,173,1
103730.jpg,42,12,44,61,1
103754.jpg,340,264,507,702,1
103792.jpg,12,106,208,288,1
103816.jpg,43,74,309,428,1
104089.jpg,238,9,73,101,1
104113.jpg,52,9,130,180,1
104115.jpg,63,194,603,835,1
104227.jpg,298,137,359,497,1
104244.jpg,18,73,257,356,1
104417.jpg,61,96,140,194,1
104570.jpg,112,165,242,332,1
104576.jpg,53,40,83,115,1
104595.jpg,116,89,416,608,1
104777.jpg,52,27,187,259,1
104792.jpg,210,1,88,122,1
104802.jpg,93,42,127,176,1
104825.jpg,154,40,343,562,1
104944.jpg,192,13,86,119,1
104976.jpg,53,16,86,119,1
104994.jpg,78,66,143,198,1
105006.jpg,269,104,161,223,1
105150.jpg,261,57,52,72,1
105160.jpg,127,54,159,220,1
105161.jpg,149,53,107,148,1
105200.jpg,129,75,151,209,1
105355.jpg,29,43,96,133,1
105472.jpg,31,39,114,158,1
105490.jpg,111,40,146,202,1
105501.jpg,143,52,143,198,1
105598.jpg,236,303,889,1231,1
105606.jpg,66,42,156,216,1
105674.jpg,1,64,348,433,1
105828.jpg,419,43,104,144,1
105863.jpg,7,72,125,173,1
105926.jpg,403,39,276,382,1
105950.jpg,226,95,224,310,1
105964.jpg,17,48,161,223,1
105980.jpg,39,71,179,248,1
105986.jpg,182,1,122,169,1
106017.jpg,77,60,143,198,1
106127.jpg,121,72,109,151,1
106164.jpg,37,54,156,216,1
106167.jpg,1458,271,260,360,1
106192.jpg,214,109,317,439,1
106200.jpg,73,33,60,83,1
106253.jpg,192,49,91,126,1
106361.jpg,110,77,219,331,1
106478.jpg,158,26,109,151,1
106547.jpg,102,1,244,338,1
106593.jpg,172,41,164,227,1
106614.jpg,41,18,143,198,1
106620.jpg,860,271,772,1069,1
106629.jpg,86,41,49,68,1
106643.jpg,76,1,260,360,1
106722.jpg,133,35,164,227,1
106794.jpg,92,58,265,367,1
106797.jpg,77,37,81,112,1
106800.jpg,114,14,65,90,1
106880.jpg,195,87,198,274,1
106912.jpg,79,81,138,191,1
106958.jpg,98,68,146,202,1
107074.jpg,113,137,244,338,1
107209.jpg,53,45,140,194,1
107210.jpg,141,23,96,133,1
107217.jpg,241,80,369,511,1
107229.jpg,97,96,203,281,1
107277.jpg,78,3,135,187,1
107306.jpg,80,92,200,277,1
107346.jpg,69,70,239,331,1
107353.jpg,28,10,135,187,1
107363.jpg,135,57,112,155,1
107369.jpg,91,99,195,270,1
107486.jpg,139,72,195,270,1
107503.jpg,152,51,122,169,1
107517.jpg,200,36,244,338,1
107536.jpg,130,46,80,162,1
107624.jpg,248,41,101,140,1
107717.jpg,219,56,107,148,1
108039.jpg,132,57,174,241,1
108059.jpg,77,35,299,414,1
108073.jpg,72,99,120,166,1
108094.jpg,123,77,255,353,1
108121.jpg,580,414,416,576,1
108181.jpg,53,100,117,162,1
108233.jpg,46,82,239,331,1
108276.jpg,105,46,216,299,1
108367.jpg,105,62,161,223,1
108387.jpg,63,51,143,198,1
108398.jpg,140,32,211,292,1
108405.jpg,51,91,291,403,1
108425.jpg,84,57,218,302,1
108540.jpg,1,23,135,187,1
108568.jpg,100,47,159,220,1
108617.jpg,151,179,255,353,1
108624.jpg,149,211,595,824,1
108644.jpg,225,37,109,151,1
108680.jpg,129,110,221,306,1
108698.jpg,237,21,151,209,1
108799.jpg,211,47,81,112,1
108858.jpg,97,109,125,173,1
108869.jpg,28,40,88,122,1
108931.jpg,331,49,86,119,1
108937.jpg,147,77,148,205,1
108989.jpg,247,140,317,439,1
109013.jpg,229,91,296,410,1
109047.jpg,28,7,107,148,1
109182.jpg,80,111,166,230,1
109192.jpg,163,144,122,169,1
109254.jpg,229,66,55,76,1
109263.jpg,49,26,94,130,1
109310.jpg,26,35,99,137,1
109411.jpg,49,122,192,266,1
109505.jpg,87,62,133,184,1
109509.jpg,286,182,452,626,1
109518.jpg,88,71,146,202,1
109576.jpg,81,32,224,310,1
109596.jpg,47,112,179,248,1
109677.jpg,10,38,88,122,1
109687.jpg,12,52,112,155,1
109701.jpg,153,6,185,256,1
109703.jpg,69,90,182,252,1
109721.jpg,44,36,112,155,1
109744.jpg,25,99,200,262,1
109805.jpg,246,123,161,223,1
109877.jpg,1,147,328,454,1
109883.jpg,13,24,112,155,1
109897.jpg,217,113,135,187,1
109947.jpg,64,48,151,209,1
109959.jpg,157,42,159,220,1
109979.jpg,115,128,270,374,1
110003.jpg,104,58,112,155,1
110086.jpg,92,204,335,464,1
110250.jpg,29,30,172,238,1
110387.jpg,78,47,161,223,1
110439.jpg,46,6,224,310,1
110446.jpg,227,117,218,302,1
110502.jpg,33,90,213,295,1
110536.jpg,18,33,138,191,1
110574.jpg,220,36,278,385,1
110733.jpg,39,62,187,259,1
110756.jpg,111,177,172,238,1
110759.jpg,72,65,109,151,1
110770.jpg,124,58,143,198,1
110815.jpg,141,41,75,104,1
110900.jpg,65,104,234,324,1
110918.jpg,173,65,275,403,1
111009.jpg,54,70,133,184,1
111033.jpg,168,33,104,144,1
111052.jpg,81,58,148,205,1
111086.jpg,489,224,192,266,1
111104.jpg,151,154,411,569,1
111235.jpg,134,83,88,122,1
111344.jpg,128,26,120,166,1
111408.jpg,54,109,195,270,1
111413.jpg,68,74,91,126,1
111414.jpg,43,64,263,364,1
111420.jpg,82,25,135,187,1
111428.jpg,290,219,281,389,1
111430.jpg,132,87,195,270,1
111449.jpg,15,41,135,187,1
111457.jpg,126,51,117,162,1
111493.jpg,130,61,166,230,1
111574.jpg,204,32,135,187,1
111589.jpg,105,93,205,284,1
111600.jpg,125,63,112,155,1
111690.jpg,71,86,208,288,1
111771.jpg,161,61,86,119,1
111881.jpg,94,104,192,266,1
111885.jpg,81,108,250,341,1
111893.jpg,169,26,120,166,1
111902.jpg,91,96,250,346,1
111927.jpg,133,50,96,133,1
111980.jpg,72,65,153,212,1
112013.jpg,75,54,208,288,1
112086.jpg,541,86,250,346,1
112158.jpg,15,41,78,108,1
112180.jpg,111,49,73,101,1
112213.jpg,124,67,124,236,1
112242.jpg,195,47,101,140,1
112327.jpg,62,37,148,205,1
112347.jpg,66,61,273,378,1
112357.jpg,212,186,265,367,1
112381.jpg,117,74,169,234,1
112410.jpg,88,79,244,338,1
112434.jpg,98,34,88,122,1
112465.jpg,145,57,156,216,1
112468.jpg,272,41,88,122,1
112529.jpg,121,31,83,115,1
112579.jpg,66,48,203,281,1
112620.jpg,1,37,252,349,1
112679.jpg,103,62,169,234,1
112743.jpg,355,18,330,457,1
112747.jpg,180,67,99,137,1
112774.jpg,235,43,151,209,1
112807.jpg,388,110,195,270,1
112818.jpg,404,269,291,403,1
112902.jpg,53,33,107,148,1
112990.jpg,96,62,166,230,1
113022.jpg,81,100,255,353,1
113059.jpg,137,106,320,443,1
113104.jpg,68,38,65,90,1
113179.jpg,74,79,177,245,1
113211.jpg,232,54,91,126,1
113213.jpg,152,62,221,306,1
113228.jpg,47,109,195,270,1
113230.jpg,82,75,242,335,1
113261.jpg,62,80,221,306,1
113268.jpg,92,43,195,270,1
113282.jpg,34,34,117,160,1
113441.jpg,188,49,143,198,1
113482.jpg,46,47,172,238,1
113570.jpg,85,38,151,209,1
113580.jpg,117,92,203,281,1
113614.jpg,47,40,96,133,1
113617.jpg,146,3,65,90,1
113636.jpg,75,82,169,234,1
113739.jpg,164,84,320,443,1
113758.jpg,141,196,367,508,1
113816.jpg,250,16,148,205,1
113866.jpg,72,71,226,313,1
113880.jpg,139,25,107,148,1
113892.jpg,145,31,109,151,1
113907.jpg,150,96,125,173,1
113916.jpg,70,90,203,281,1
113930.jpg,266,76,421,583,1
113979.jpg,103,71,208,288,1
113984.jpg,477,122,231,320,1
113993.jpg,52,46,135,187,1
114010.jpg,32,27,133,184,1
114107.jpg,301,334,549,760,1
114117.jpg,97,89,187,259,1
114141.jpg,154,14,135,187,1
114191.jpg,102,84,231,320,1
114297.jpg,31,51,96,133,1
114323.jpg,65,113,200,277,1
114355.jpg,177,39,107,148,1
114417.jpg,86,35,159,220,1
114444.jpg,123,86,174,241,1
114479.jpg,96,203,156,216,1
114598.jpg,209,35,252,349,1
114674.jpg,29,50,135,187,1
114758.jpg,164,71,83,115,1
114866.jpg,71,41,130,180,1
114961.jpg,76,87,169,234,1
114989.jpg,104,101,187,259,1
114994.jpg,21,33,101,140,1
115023.jpg,105,47,153,212,1
115117.jpg,120,67,182,252,1
115131.jpg,209,122,148,205,1
115235.jpg,353,90,304,421,1
115269.jpg,130,82,120,166,1
115290.jpg,83,84,195,270,1
115327.jpg,98,78,146,202,1
115389.jpg,470,115,234,324,1
115403.jpg,138,118,213,295,1
115486.jpg,119,55,117,162,1
115497.jpg,32,35,94,136,1
115505.jpg,162,88,109,151,1
115524.jpg,107,42,140,194,1
115657.jpg,14,32,104,144,1
115683.jpg,119,24,101,140,1
115691.jpg,238,27,91,126,1
115739.jpg,161,47,156,216,1
115768.jpg,72,31,153,212,1
115785.jpg,287,153,276,382,1
115865.jpg,20,80,247,342,1
115908.jpg,102,79,221,306,1
115931.jpg,75,55,164,227,1
116002.jpg,88,80,122,169,1
116073.jpg,104,73,177,245,1
116091.jpg,300,49,195,270,1
116105.jpg,108,99,172,238,1
116187.jpg,120,87,125,173,1
116188.jpg,270,282,525,727,1
116201.jpg,123,186,250,346,1
116203.jpg,144,73,94,130,1
116204.jpg,59,56,264,341,1
116263.jpg,125,65,221,306,1
116270.jpg,60,70,231,320,1
116326.jpg,91,90,104,144,1
116408.jpg,72,150,242,335,1
116484.jpg,114,65,185,256,1
116488.jpg,818,248,312,432,1
116506.jpg,92,39,112,155,1
116548.jpg,48,89,234,324,1
116559.jpg,29,51,130,180,1
116628.jpg,1383,417,387,536,1
116655.jpg,339,294,174,241,1
116694.jpg,81,67,179,248,1
116832.jpg,37,28,174,241,1
116839.jpg,495,75,133,184,1
116852.jpg,140,14,120,166,1
116941.jpg,174,172,174,241,1
117046.jpg,70,74,104,144,1
117118.jpg,90,98,174,241,1
117225.jpg,192,19,161,223,1
117227.jpg,70,45,91,126,1
117232.jpg,62,116,211,292,1
117362.jpg,247,69,112,155,1
117410.jpg,73,37,52,72,1
117443.jpg,694,206,276,382,1
117461.jpg,125,37,91,126,1
117479.jpg,223,246,502,695,1
117501.jpg,94,62,182,252,1
117513.jpg,264,105,203,281,1
117581.jpg,112,43,135,187,1
117667.jpg,84,87,270,374,1
117668.jpg,61,61,78,108,1
117742.jpg,60,13,151,209,1
117747.jpg,86,60,130,180,1
117827.jpg,304,1,419,580,1
117842.jpg,120,79,156,216,1
117853.jpg,132,127,263,364,1
117932.jpg,122,96,190,263,1
118005.jpg,61,58,166,230,1
118034.jpg,67,67,177,221,1
118052.jpg,56,78,107,148,1
118092.jpg,48,86,169,234,1
118123.jpg,128,180,556,770,1
118181.jpg,104,69,187,259,1
118206.jpg,50,81,138,191,1
118325.jpg,22,49,156,202,1
118327.jpg,20,85,198,274,1
118361.jpg,165,75,159,220,1
118379.jpg,135,30,75,104,1
118428.jpg,117,46,78,108,1
118433.jpg,66,39,81,112,1
118434.jpg,63,1,307,387,1
118448.jpg,65,110,213,295,1
118478.jpg,107,127,198,274,1
118538.jpg,47,18,101,140,1
118661.jpg,287,56,122,169,1
118778.jpg,83,60,127,176,1
118900.jpg,105,62,164,227,1
118949.jpg,143,73,159,220,1
119038.jpg,85,40,114,158,1
119051.jpg,57,73,104,144,1
119055.jpg,69,52,130,180,1
119135.jpg,88,93,330,457,1
119163.jpg,38,7,151,209,1
119192.jpg,69,18,71,112,1
119273.jpg,543,150,213,295,1
119357.jpg,221,55,117,162,1
119435.jpg,54,51,60,83,1
119478.jpg,97,23,81,112,1
119527.jpg,236,19,78,108,1
119561.jpg,57,34,234,324,1
119567.jpg,30,34,143,190,1
119568.jpg,26,18,96,133,1
119587.jpg,29,38,62,86,1
119611.jpg,63,69,289,400,1
119653.jpg,8,11,127,165,1
119678.jpg,178,40,73,101,1
119682.jpg,36,46,169,234,1
119686.jpg,155,56,156,206,1
119693.jpg,23,27,99,137,1
119733.jpg,51,57,127,176,1
119734.jpg,319,219,304,421,1
119741.jpg,134,61,216,299,1
119816.jpg,148,72,120,166,1
119940.jpg,17,115,200,277,1
119995.jpg,65,36,125,173,1
120004.jpg,218,36,112,155,1
120022.jpg,22,30,192,266,1
120065.jpg,38,48,101,140,1
120103.jpg,110,82,159,220,1
120212.jpg,91,80,125,173,1
120244.jpg,170,55,143,198,1
120252.jpg,343,103,377,522,1
120258.jpg,173,27,143,198,1
120322.jpg,38,68,143,198,1
120372.jpg,164,63,200,277,1
120390.jpg,223,52,218,302,1
120391.jpg,181,89,177,245,1
120504.jpg,306,29,138,191,1
120507.jpg,129,112,190,263,1
120543.jpg,46,93,247,342,1
120599.jpg,243,39,73,101,1
120607.jpg,191,141,231,320,1
120627.jpg,249,27,120,166,1
120642.jpg,152,60,104,144,1
120646.jpg,110,12,172,238,1
120718.jpg,92,32,135,187,1
120795.jpg,178,51,268,371,1
120847.jpg,257,70,109,151,1
120860.jpg,175,73,104,144,1
120877.jpg,60,49,96,133,1
120908.jpg,175,110,99,137,1
120938.jpg,426,215,369,511,1
120955.jpg,193,114,68,94,1
120971.jpg,202,71,138,191,1
120975.jpg,123,28,195,270,1
120990.jpg,136,43,57,79,1
121055.jpg,102,67,193,299,1
121070.jpg,106,80,130,180,1
121161.jpg,156,86,81,112,1
121163.jpg,83,60,156,216,1
121203.jpg,131,114,75,104,1
121243.jpg,638,192,226,313,1
121309.jpg,152,42,52,72,1
121496.jpg,130,51,70,97,1
121561.jpg,236,109,91,126,1
121603.jpg,62,34,179,248,1
121704.jpg,647,43,234,324,1
121742.jpg,58,29,200,277,1
121762.jpg,170,29,127,176,1
121788.jpg,69,63,198,243,1
121822.jpg,138,177,333,461,1
121842.jpg,111,105,338,392,1
121937.jpg,114,81,218,302,1
121950.jpg,49,24,122,169,1
122009.jpg,86,131,68,94,1
122039.jpg,58,49,125,173,1
122143.jpg,50,45,125,173,1
122145.jpg,84,66,198,274,1
122153.jpg,164,49,177,245,1
122166.jpg,124,65,271,418,1
122169.jpg,102,31,122,169,1
122192.jpg,109,45,140,194,1
122279.jpg,124,40,156,216,1
122315.jpg,98,19,91,126,1
122326.jpg,725,193,127,176,1
122419.jpg,268,68,208,288,1
122488.jpg,133,33,200,277,1
122501.jpg,188,96,203,281,1
122512.jpg,326,239,562,778,1
122602.jpg,155,29,161,223,1
122681.jpg,55,87,257,356,1
122683.jpg,91,63,104,144,1
122740.jpg,56,109,218,302,1
122747.jpg,145,125,101,140,1
122802.jpg,138,46,120,166,1
122822.jpg,26,35,101,140,1
122866.jpg,144,58,172,238,1
122908.jpg,79,42,166,230,1
122947.jpg,1,46,169,234,1
123005.jpg,120,35,88,122,1
123089.jpg,561,146,364,504,1
123156.jpg,568,116,341,472,1
123178.jpg,54,141,283,392,1
123186.jpg,121,52,101,140,1
123213.jpg,120,72,200,277,1
123284.jpg,17,45,164,227,1
123300.jpg,151,227,91,126,1
123372.jpg,114,72,101,140,1
123374.jpg,148,41,309,428,1
123400.jpg,148,99,333,461,1
123407.jpg,107,44,125,173,1
123487.jpg,323,128,1170,1620,1
123514.jpg,272,66,120,166,1
123615.jpg,118,84,203,281,1
123622.jpg,237,1,166,230,1
123661.jpg,284,87,88,122,1
123693.jpg,237,141,226,313,1
123776.jpg,75,121,299,355,1
123795.jpg,110,81,195,270,1
123819.jpg,19,47,190,263,1
123835.jpg,22,86,208,288,1
123929.jpg,63,95,187,259,1
124022.jpg,93,73,143,198,1
124207.jpg,94,58,104,144,1
124210.jpg,98,52,166,230,1
124250.jpg,147,111,198,274,1
124279.jpg,96,97,198,274,1
124339.jpg,440,96,322,446,1
124345.jpg,106,73,148,205,1
124346.jpg,34,69,133,184,1
124365.jpg,67,485,73,101,1
124438.jpg,184,183,237,328,1
124534.jpg,122,106,286,396,1
124559.jpg,33,31,135,187,1
124603.jpg,108,20,78,108,1
124686.jpg,571,134,218,302,1
124704.jpg,292,57,195,270,1
124819.jpg,62,58,198,282,1
124824.jpg,418,164,120,166,1
124838.jpg,43,117,213,295,1
124857.jpg,156,53,109,151,1
124865.jpg,95,118,237,328,1
124904.jpg,36,45,60,83,1
124919.jpg,55,50,101,140,1
125013.jpg,26,58,229,317,1
125026.jpg,106,136,242,335,1
125028.jpg,316,318,645,893,1
125045.jpg,87,82,187,259,1
125062.jpg,84,110,190,263,1
125403.jpg,126,89,88,122,1
125404.jpg,105,46,107,148,1
125464.jpg,55,131,153,212,1
125534.jpg,139,60,47,65,1
125599.jpg,116,66,122,169,1
125670.jpg,67,32,83,115,1
125675.jpg,1027,219,569,788,1
125710.jpg,158,183,138,191,1
125753.jpg,113,110,211,292,1
125768.jpg,42,70,68,94,1
125803.jpg,37,54,182,252,1
125826.jpg,106,39,104,144,1
125862.jpg,29,44,94,130,1
125871.jpg,116,61,104,144,1
125880.jpg,121,51,73,101,1
125904.jpg,81,107,94,130,1
125989.jpg,46,45,130,180,1
126038.jpg,102,105,229,317,1
126061.jpg,70,77,112,155,1
126098.jpg,7,20,88,122,1
126186.jpg,79,68,148,205,1
126227.jpg,65,72,151,209,1
126265.jpg,45,7,169,234,1
126266.jpg,41,59,156,216,1
126270.jpg,207,59,86,119,1
126409.jpg,72,75,151,209,1
126444.jpg,154,38,130,180,1
126502.jpg,222,18,109,151,1
126519.jpg,613,72,278,385,1
126551.jpg,95,40,286,396,1
126569.jpg,150,215,385,533,1
126577.jpg,326,12,169,234,1
126598.jpg,68,52,213,295,1
126613.jpg,221,149,107,148,1
126620.jpg,45,76,192,266,1
126716.jpg,153,85,229,317,1
126728.jpg,232,41,148,205,1
126790.jpg,78,54,83,115,1
126835.jpg,132,83,250,346,1
126880.jpg,99,52,75,104,1
127031.jpg,27,107,229,317,1
127172.jpg,30,32,88,122,1
127180.jpg,129,112,161,223,1
127192.jpg,110,62,346,479,1
127374.jpg,192,69,200,277,1
127411.jpg,151,141,226,313,1
127416.jpg,175,213,510,706,1
127446.jpg,581,226,127,176,1
127485.jpg,1347,111,653,904,1
127488.jpg,282,106,213,295,1
127519.jpg,79,35,88,122,1
127541.jpg,24,110,226,312,1
127572.jpg,118,53,114,158,1
127624.jpg,74,73,109,151,1
127653.jpg,111,25,231,305,1
127721.jpg,1,55,120,166,1
127818.jpg,42,95,185,256,1
127855.jpg,63,46,104,144,1
127870.jpg,131,50,86,119,1
127878.jpg,69,39,117,162,1
127962.jpg,27,44,68,94,1
127965.jpg,85,96,192,266,1
127971.jpg,133,63,88,122,1
128021.jpg,81,77,193,274,1
128123.jpg,128,54,91,126,1
128130.jpg,160,112,120,166,1
128158.jpg,165,57,211,273,1
128175.jpg,219,66,101,140,1
128219.jpg,73,95,164,227,1
128229.jpg,158,136,296,410,1
128252.jpg,27,106,250,346,1
128266.jpg,141,45,133,184,1
128353.jpg,175,42,104,144,1
128360.jpg,324,124,117,162,1
128399.jpg,11,40,185,256,1
128409.jpg,231,104,276,382,1
128411.jpg,243,47,434,601,1
128433.jpg,198,95,252,349,1
128506.jpg,39,54,153,212,1
128545.jpg,255,103,226,313,1
128628.jpg,596,120,281,389,1
128631.jpg,63,70,68,94,1
128637.jpg,136,89,179,248,1
128694.jpg,75,56,143,198,1
128797.jpg,117,109,304,421,1
128802.jpg,89,95,107,148,1
128809.jpg,103,11,133,184,1
128816.jpg,147,56,88,122,1
128899.jpg,324,279,481,666,1
128911.jpg,67,44,216,299,1
128925.jpg,50,52,140,194,1
128937.jpg,18,54,153,212,1
129002.jpg,171,121,104,144,1
129023.jpg,154,68,78,108,1
129064.jpg,53,53,200,277,1
129067.jpg,341,143,256,371,1
129107.jpg,229,62,179,248,1
129152.jpg,352,37,146,202,1
129195.jpg,152,84,247,342,1
129208.jpg,1487,169,611,846,1
129275.jpg,336,77,174,241,1
129288.jpg,806,136,330,457,1
129307.jpg,188,59,104,144,1
129334.jpg,23,104,169,234,1
129341.jpg,24,1,177,245,1
129371.jpg,421,120,361,500,1
129451.jpg,39,45,104,144,1
129568.jpg,273,154,382,529,1
129585.jpg,194,252,361,500,1
129622.jpg,43,50,127,176,1
129630.jpg,110,163,229,317,1
129651.jpg,189,35,62,86,1
129671.jpg,276,70,190,263,1
129715.jpg,93,59,159,220,1
129722.jpg,391,45,211,292,1
129790.jpg,105,115,161,223,1
129911.jpg,320,295,645,893,1
129916.jpg,126,105,133,184,1
129972.jpg,74,38,148,205,1
129980.jpg,166,60,286,396,1
130037.jpg,580,120,304,421,1
130108.jpg,168,106,159,220,1
130131.jpg,68,63,62,86,1
130253.jpg,99,31,74,104,1
130261.jpg,96,77,182,252,1
130292.jpg,98,72,125,173,1
130513.jpg,151,45,101,140,1
130568.jpg,290,292,406,562,1
130656.jpg,85,117,494,684,1
130671.jpg,94,125,224,310,1
130747.jpg,441,141,283,392,1
130792.jpg,237,48,268,371,1
130853.jpg,297,101,75,104,1
130855.jpg,75,78,270,374,1
130866.jpg,114,164,273,378,1
130878.jpg,137,46,164,227,1
130948.jpg,87,40,86,119,1
130951.jpg,127,50,148,205,1
130964.jpg,121,121,182,252,1
130987.jpg,130,53,86,119,1
131068.jpg,82,134,237,328,1
131144.jpg,52,30,127,176,1
131148.jpg,235,53,166,230,1
131190.jpg,137,37,65,90,1
131218.jpg,154,87,242,335,1
131393.jpg,176,91,120,166,1
131410.jpg,128,83,177,245,1
131426.jpg,145,134,281,389,1
131454.jpg,110,48,107,148,1
131459.jpg,231,166,190,263,1
131462.jpg,118,63,185,256,1
131502.jpg,69,60,177,245,1
131566.jpg,92,97,86,119,1
131585.jpg,236,35,166,230,1
131608.jpg,84,85,148,205,1
131613.jpg,38,55,192,266,1
131619.jpg,171,86,127,176,1
131756.jpg,99,40,185,256,1
131787.jpg,27,80,88,122,1
131874.jpg,666,215,239,331,1
131891.jpg,16,87,231,320,1
131911.jpg,79,105,257,356,1
132047.jpg,84,39,130,180,1
132053.jpg,98,24,161,223,1
132075.jpg,53,104,156,216,1
132087.jpg,57,67,195,270,1
132101.jpg,163,124,226,313,1
132113.jpg,177,57,114,158,1
132133.jpg,157,53,127,176,1
132136.jpg,447,9,538,708,1
132175.jpg,115,60,192,266,1
132189.jpg,267,67,172,238,1
132256.jpg,58,38,86,119,1
132284.jpg,178,40,213,295,1
132318.jpg,153,70,237,328,1
132389.jpg,82,119,187,259,1
132401.jpg,192,74,107,148,1
132444.jpg,139,112,182,252,1
132476.jpg,149,90,99,137,1
132574.jpg,203,66,83,115,1
132620.jpg,332,101,229,317,1
132701.jpg,225,100,169,234,1
132702.jpg,113,78,224,310,1
132706.jpg,949,31,252,349,1
132759.jpg,180,43,62,86,1
132796.jpg,146,82,278,385,1
132807.jpg,56,39,224,310,1
132950.jpg,64,87,117,162,1
133043.jpg,93,77,39,54,1
133062.jpg,127,70,135,187,1
133066.jpg,12,37,205,284,1
133149.jpg,85,37,216,299,1
133181.jpg,82,59,224,310,1
133220.jpg,105,33,109,151,1
133229.jpg,200,82,151,209,1
133335.jpg,178,163,437,605,1
133341.jpg,271,261,447,619,1
133411.jpg,212,35,107,148,1
133422.jpg,100,63,273,378,1
133426.jpg,130,139,172,238,1
133439.jpg,110,28,218,300,1
133455.jpg,45,71,260,360,1
133459.jpg,755,140,403,558,1
133469.jpg,77,62,140,194,1
133479.jpg,131,72,166,230,1
133480.jpg,98,64,112,155,1
133529.jpg,91,73,135,187,1
133612.jpg,162,36,70,97,1
133639.jpg,78,80,127,176,1
133650.jpg,153,46,117,162,1
